date,server_id,environment,region,cpu_usage,memory_usage,disk_usage,network_in_mb,network_out_mb,requests_per_min,active_users,response_time_ms,error_rate_percent
2026-02-02,app-server-01,production,ap-south-1,64.84,69.25,86.12,221.9,177.42,1619,446,269.55,0.61
2026-02-02,app-server-02,production,ap-south-1,69.82,73.8,79.18,210.85,170.06,1603,406,281.22,0.9
2026-02-03,app-server-01,production,ap-south-1,62.38,73.65,82.23,208.71,165.81,1643,422,271.44,0.76
2026-02-03,app-server-02,production,ap-south-1,61.96,71.76,82.4,206.91,178.7,1508,433,266.24,0.65
2026-02-04,app-server-01,production,ap-south-1,67.19,74.41,83.03,217.49,177.9,1615,407,271.4,0.75
2026-02-04,app-server-02,production,ap-south-1,68.9,71.22,78.99,228.0,166.46,1598,413,288.84,0.59
2026-02-05,app-server-01,production,ap-south-1,65.55,70.35,86.14,206.28,155.14,1642,421,252.57,0.87
2026-02-05,app-server-02,production,ap-south-1,60.58,72.86,86.53,223.11,170.13,1726,426,271.63,0.77
2026-02-06,app-server-01,production,ap-south-1,66.53,72.52,79.91,219.58,172.33,1581,436,266.1,0.81
2026-02-06,app-server-02,production,ap-south-1,60.86,68.31,79.82,203.94,159.35,1744,406,265.07,0.7
2026-02-07,app-server-01,production,ap-south-1,62.21,72.24,81.39,195.74,158.55,1624,396,285.2,0.81
2026-02-07,app-server-02,production,ap-south-1,66.99,69.63,81.21,219.41,164.47,1630,421,263.82,0.88
2026-02-08,app-server-01,production,ap-south-1,69.51,67.17,81.96,214.42,174.94,1651,414,267.55,0.62
2026-02-08,app-server-02,production,ap-south-1,59.25,69.7,79.73,215.35,177.07,1625,415,278.32,0.71
2026-02-09,app-server-01,production,ap-south-1,63.05,71.66,81.23,208.56,162.18,1624,425,278.79,0.76
2026-02-09,app-server-02,production,ap-south-1,61.05,74.1,79.95,215.61,152.29,1596,460,274.99,0.85
2026-02-10,app-server-01,production,ap-south-1,65.03,72.88,80.6,210.82,179.91,1666,425,278.1,0.73
2026-02-10,app-server-02,production,ap-south-1,59.27,71.4,80.79,230.12,170.15,1664,429,241.23,0.66
2026-02-11,app-server-01,production,ap-south-1,71.84,71.42,84.6,208.59,172.55,1499,414,300.62,0.78
2026-02-11,app-server-02,production,ap-south-1,62.75,72.61,83.88,220.23,161.68,1639,420,263.14,0.77
2026-02-12,app-server-01,production,ap-south-1,63.56,68.95,83.52,204.94,163.81,1637,401,271.38,0.86
2026-02-12,app-server-02,production,ap-south-1,65.91,72.17,77.46,202.33,179.73,1623,414,257.34,0.83
2026-02-13,app-server-01,production,ap-south-1,63.09,71.22,78.45,200.02,162.43,1603,426,273.24,0.83
2026-02-13,app-server-02,production,ap-south-1,68.15,75.12,82.6,211.19,161.68,1693,456,284.74,0.69
2026-02-14,app-server-01,production,ap-south-1,63.0,73.58,82.02,208.64,162.47,1640,434,267.54,0.81
2026-02-14,app-server-02,production,ap-south-1,69.97,72.53,83.92,218.54,167.94,1620,409,271.75,0.77
2026-02-15,app-server-01,production,ap-south-1,66.79,70.87,80.82,208.05,161.25,1560,432,269.51,0.75
2026-02-15,app-server-02,production,ap-south-1,59.08,71.63,81.4,210.0,166.39,1526,410,246.52,0.75
2026-02-16,app-server-01,production,ap-south-1,61.43,71.13,83.38,209.74,160.76,1578,384,263.24,0.67
2026-02-16,app-server-02,production,ap-south-1,65.83,69.81,81.11,223.45,168.02,1610,421,273.46,0.71
2026-02-17,app-server-01,production,ap-south-1,60.75,68.54,83.8,206.7,180.07,1641,422,280.45,0.52
2026-02-17,app-server-02,production,ap-south-1,66.76,68.3,82.89,215.97,173.76,1619,431,271.05,0.84
2026-02-18,app-server-01,production,ap-south-1,62.97,75.03,81.52,202.33,177.46,1521,423,274.0,0.79
2026-02-18,app-server-02,production,ap-south-1,64.84,69.86,81.42,213.04,172.22,1732,433,259.08,0.6
2026-02-19,app-server-01,production,ap-south-1,64.43,74.05,82.09,204.03,175.18,1720,410,261.24,0.79
2026-02-19,app-server-02,production,ap-south-1,67.01,69.46,81.84,214.25,161.71,1675,405,262.82,0.83
2026-02-20,app-server-01,production,ap-south-1,64.23,70.0,81.63,206.17,163.68,1615,417,255.18,0.84
2026-02-20,app-server-02,production,ap-south-1,68.04,69.77,86.96,219.22,175.64,1605,398,283.35,0.69
2026-02-21,app-server-01,production,ap-south-1,62.52,73.72,81.52,209.0,178.02,1554,429,266.73,0.84
2026-02-21,app-server-02,production,ap-south-1,60.29,71.43,82.56,220.75,198.74,1627,418,277.89,0.66
2026-02-22,app-server-01,production,ap-south-1,63.27,72.96,82.26,235.72,178.84,1684,399,274.55,0.75
2026-02-22,app-server-02,production,ap-south-1,65.69,71.35,83.45,223.49,182.59,1599,419,265.05,0.43
2026-02-23,app-server-01,production,ap-south-1,65.11,68.2,78.63,210.96,179.15,1676,406,268.3,0.87
2026-02-23,app-server-02,production,ap-south-1,61.86,73.33,83.46,206.15,175.4,1615,442,280.55,0.67
2026-02-24,app-server-01,production,ap-south-1,59.28,70.69,84.97,229.22,177.28,1696,433,256.61,0.8
2026-02-24,app-server-02,production,ap-south-1,63.71,68.9,81.84,207.22,175.74,1717,434,272.0,0.58
2026-02-25,app-server-01,production,ap-south-1,61.74,68.56,79.76,206.98,170.29,1635,428,291.68,0.75
2026-02-25,app-server-02,production,ap-south-1,60.21,70.11,78.1,222.99,170.14,1682,460,267.46,0.62
2026-02-26,app-server-01,production,ap-south-1,59.25,71.06,82.1,217.76,170.07,1669,432,270.45,0.73
2026-02-26,app-server-02,production,ap-south-1,67.21,73.86,83.01,213.54,173.07,1636,440,273.58,0.92
2026-02-27,app-server-01,production,ap-south-1,58.89,68.38,82.19,207.16,164.67,1630,420,278.0,0.71
2026-02-27,app-server-02,production,ap-south-1,70.28,73.16,78.75,212.69,181.94,1651,406,282.38,0.8
2026-02-28,app-server-01,production,ap-south-1,63.07,69.79,80.54,208.72,166.09,1599,437,286.14,0.73
2026-02-28,app-server-02,production,ap-south-1,63.76,71.49,81.25,221.31,173.31,1600,430,286.87,0.84
2026-03-01,app-server-01,production,ap-south-1,69.96,69.69,81.26,228.19,175.18,1622,424,275.29,0.78
2026-03-01,app-server-02,production,ap-south-1,63.72,71.46,79.66,207.45,183.86,1709,439,267.53,0.7
2026-03-02,app-server-01,production,ap-south-1,66.39,67.41,84.05,229.78,165.27,1584,428,278.76,0.85
2026-03-02,app-server-02,production,ap-south-1,73.69,70.69,82.13,213.07,173.12,1651,424,265.99,0.73
2026-03-03,app-server-01,production,ap-south-1,68.66,73.91,84.97,207.81,173.68,1697,424,278.54,0.82
2026-03-03,app-server-02,production,ap-south-1,61.19,72.71,82.52,219.42,172.48,1649,426,263.77,0.51
2026-03-04,app-server-01,production,ap-south-1,67.08,71.67,83.92,223.5,179.65,1562,439,290.31,0.78
2026-03-04,app-server-02,production,ap-south-1,67.79,71.3,86.59,221.59,190.58,1677,419,270.5,0.69
2026-03-05,app-server-01,production,ap-south-1,62.99,70.59,82.94,211.61,164.89,1646,415,297.02,0.78
2026-03-05,app-server-02,production,ap-south-1,65.15,73.41,83.68,204.01,162.35,1634,423,257.01,0.81
2026-03-06,app-server-01,production,ap-south-1,68.2,72.26,80.89,212.15,175.72,1590,445,268.93,0.8
2026-03-06,app-server-02,production,ap-south-1,68.74,68.88,83.27,236.61,175.36,1589,425,273.33,0.82
2026-03-07,app-server-01,production,ap-south-1,66.87,75.12,82.1,195.65,168.91,1763,427,266.63,0.83
2026-03-07,app-server-02,production,ap-south-1,63.5,71.63,81.24,222.73,156.96,1801,440,282.46,0.85
2026-03-08,app-server-01,production,ap-south-1,67.1,73.82,79.53,225.66,173.88,1611,416,271.28,0.8
2026-03-08,app-server-02,production,ap-south-1,66.96,74.16,80.9,220.65,183.37,1638,428,277.59,0.67
2026-03-09,app-server-01,production,ap-south-1,64.34,73.04,85.55,212.04,165.75,1566,434,297.33,0.57
2026-03-09,app-server-02,production,ap-south-1,67.76,71.5,84.35,202.63,174.82,1576,402,290.38,0.78
2026-03-10,app-server-01,production,ap-south-1,66.56,69.98,82.74,220.79,171.52,1625,420,279.41,0.66
2026-03-10,app-server-02,production,ap-south-1,68.19,71.15,83.72,196.69,189.85,1739,433,280.49,0.95
2026-03-11,app-server-01,production,ap-south-1,64.28,71.04,83.22,216.49,164.73,1642,415,272.95,0.76
2026-03-11,app-server-02,production,ap-south-1,67.96,72.89,82.72,226.5,174.39,1593,429,287.77,0.85
2026-03-12,app-server-01,production,ap-south-1,61.73,72.44,85.69,228.17,182.28,1676,422,267.26,0.57
2026-03-12,app-server-02,production,ap-south-1,62.64,72.08,83.77,218.15,185.65,1634,442,277.76,0.66
2026-03-13,app-server-01,production,ap-south-1,65.69,70.81,84.71,217.56,179.47,1724,455,270.51,0.69
2026-03-13,app-server-02,production,ap-south-1,64.63,69.76,80.38,216.07,172.06,1723,423,263.03,0.54
2026-03-14,app-server-01,production,ap-south-1,61.78,73.79,85.21,222.11,164.86,1713,438,266.45,0.68
2026-03-14,app-server-02,production,ap-south-1,61.17,71.63,88.8,222.8,179.13,1678,439,267.86,0.81
2026-03-15,app-server-01,production,ap-south-1,64.47,72.7,86.05,206.7,161.8,1693,423,280.98,0.68
2026-03-15,app-server-02,production,ap-south-1,64.78,71.94,81.41,219.73,161.33,1644,435,263.58,0.64
2026-03-16,app-server-01,production,ap-south-1,64.69,76.57,84.84,207.04,175.05,1659,469,261.72,0.82
2026-03-16,app-server-02,production,ap-south-1,64.8,74.7,81.7,202.37,180.81,1735,420,267.72,0.68
2026-03-17,app-server-01,production,ap-south-1,60.75,69.08,85.59,218.93,173.22,1721,411,284.55,0.61
2026-03-17,app-server-02,production,ap-south-1,61.69,71.89,84.88,221.77,166.87,1729,410,275.88,0.69
2026-03-18,app-server-01,production,ap-south-1,64.32,73.08,83.75,219.0,177.45,1642,401,271.8,0.75
2026-03-18,app-server-02,production,ap-south-1,65.63,70.23,82.33,212.0,171.09,1543,436,250.42,0.72
2026-03-19,app-server-01,production,ap-south-1,64.15,71.04,85.93,219.91,169.86,1665,413,271.87,0.68
2026-03-19,app-server-02,production,ap-south-1,61.37,70.8,83.59,204.91,192.58,1579,417,272.22,0.93
2026-03-20,app-server-01,production,ap-south-1,69.98,71.04,83.28,220.66,169.23,1726,445,263.24,0.96
2026-03-20,app-server-02,production,ap-south-1,62.92,73.1,83.29,224.81,179.33,1683,453,288.13,0.76
2026-03-21,app-server-01,production,ap-south-1,60.9,70.63,81.64,217.31,172.55,1665,414,267.22,0.54
2026-03-21,app-server-02,production,ap-south-1,72.78,72.36,81.78,201.83,187.92,1538,393,280.44,0.84
2026-03-22,app-server-01,production,ap-south-1,69.82,72.14,78.9,225.61,189.99,1713,443,278.81,0.82
2026-03-22,app-server-02,production,ap-south-1,64.39,72.84,81.4,211.51,177.67,1610,417,270.81,0.83
2026-03-23,app-server-01,production,ap-south-1,65.86,72.0,86.64,221.0,171.98,1583,435,275.68,0.64
2026-03-23,app-server-02,production,ap-south-1,58.96,73.96,84.37,191.99,178.36,1656,468,264.12,0.67
2026-03-24,app-server-01,production,ap-south-1,66.12,74.45,81.34,209.13,186.35,1649,438,274.28,0.86
2026-03-24,app-server-02,production,ap-south-1,66.18,75.62,82.79,226.46,190.37,1602,420,264.75,0.86
2026-03-25,app-server-01,production,ap-south-1,58.34,73.76,84.11,224.94,183.84,1589,427,284.19,0.53
2026-03-25,app-server-02,production,ap-south-1,63.73,70.62,83.43,222.77,170.86,1634,446,280.45,0.66
2026-03-26,app-server-01,production,ap-south-1,68.42,69.93,86.68,219.86,182.92,1693,424,277.89,0.67
2026-03-26,app-server-02,production,ap-south-1,65.02,72.84,85.22,209.84,161.42,1645,446,278.56,0.73
2026-03-27,app-server-01,production,ap-south-1,62.75,72.26,84.54,212.69,180.45,1688,433,283.49,0.62
2026-03-27,app-server-02,production,ap-south-1,63.06,73.83,83.29,211.88,192.0,1718,449,280.78,0.75
2026-03-28,app-server-01,production,ap-south-1,66.95,73.53,83.17,203.9,159.0,1624,409,267.98,0.73
2026-03-28,app-server-02,production,ap-south-1,68.22,73.3,84.32,230.55,178.48,1704,427,265.91,0.62
2026-03-29,app-server-01,production,ap-south-1,62.24,73.18,81.05,214.46,173.17,1614,444,276.41,0.72
2026-03-29,app-server-02,production,ap-south-1,68.88,73.2,84.93,193.8,184.06,1686,446,270.06,0.7
2026-03-30,app-server-01,production,ap-south-1,67.71,74.89,83.74,213.98,153.15,1691,429,291.16,0.68
2026-03-30,app-server-02,production,ap-south-1,64.24,74.62,83.39,212.62,188.54,1638,444,275.16,0.74
2026-03-31,app-server-01,production,ap-south-1,64.48,75.61,84.28,213.06,174.04,1686,476,271.08,0.74
2026-03-31,app-server-02,production,ap-south-1,69.93,70.64,80.42,225.47,168.97,1622,425,272.36,0.76
2026-04-01,app-server-01,production,ap-south-1,63.58,74.7,85.65,213.76,167.68,1653,414,288.38,0.73
2026-04-01,app-server-02,production,ap-south-1,66.3,69.13,86.97,213.8,186.36,1656,430,269.56,0.64
2026-04-02,app-server-01,production,ap-south-1,71.38,73.64,83.49,202.6,182.82,1708,441,259.32,0.74
2026-04-02,app-server-02,production,ap-south-1,65.15,72.09,87.41,218.92,187.93,1691,440,284.42,0.73
2026-04-03,app-server-01,production,ap-south-1,62.48,73.97,86.82,226.2,185.19,1596,460,256.92,0.71
2026-04-03,app-server-02,production,ap-south-1,66.1,70.71,83.07,216.35,174.21,1670,439,287.69,0.77
2026-04-04,app-server-01,production,ap-south-1,66.89,75.37,86.41,216.17,167.98,1736,462,279.44,0.79
2026-04-04,app-server-02,production,ap-south-1,72.66,70.17,83.27,225.59,170.84,1602,462,291.03,1.01
2026-04-05,app-server-01,production,ap-south-1,70.04,72.57,87.97,225.2,181.91,1819,401,279.98,0.77
2026-04-05,app-server-02,production,ap-south-1,61.86,72.86,85.25,236.06,171.24,1583,432,264.01,0.59
2026-04-06,app-server-01,production,ap-south-1,66.42,73.47,82.02,211.23,177.57,1738,451,267.35,0.77
2026-04-06,app-server-02,production,ap-south-1,68.74,71.77,84.91,231.64,185.9,1696,434,290.25,0.51
2026-04-07,app-server-01,production,ap-south-1,65.84,75.24,84.35,220.94,179.57,1687,448,260.73,0.74
2026-04-07,app-server-02,production,ap-south-1,66.73,75.08,83.09,202.58,194.59,1739,436,270.23,0.69
2026-04-08,app-server-01,production,ap-south-1,67.08,74.54,84.24,224.26,180.57,1644,433,282.66,0.95
2026-04-08,app-server-02,production,ap-south-1,57.66,72.79,80.5,220.81,174.34,1780,423,274.23,0.69
2026-04-09,app-server-01,production,ap-south-1,67.54,73.82,83.5,225.2,166.87,1746,451,260.92,0.67
2026-04-09,app-server-02,production,ap-south-1,61.95,72.3,87.48,202.07,194.67,1778,437,271.57,0.69
2026-04-10,app-server-01,production,ap-south-1,65.94,72.59,83.8,225.15,180.29,1752,448,283.94,0.66
2026-04-10,app-server-02,production,ap-south-1,67.39,74.11,84.25,222.03,187.09,1737,423,292.58,0.92
2026-04-11,app-server-01,production,ap-south-1,62.44,74.48,86.3,225.31,163.01,1723,449,261.17,0.88
2026-04-11,app-server-02,production,ap-south-1,66.25,73.73,87.33,210.04,164.41,1693,434,286.62,0.65
2026-04-12,app-server-01,production,ap-south-1,69.07,76.85,89.31,226.09,192.53,1694,459,255.08,0.68
2026-04-12,app-server-02,production,ap-south-1,67.48,70.48,88.65,217.39,170.68,1601,450,285.22,0.73
2026-04-13,app-server-01,production,ap-south-1,65.84,71.96,83.92,206.97,181.68,1706,422,263.5,0.78
2026-04-13,app-server-02,production,ap-south-1,65.17,73.95,86.09,213.63,169.39,1714,444,273.92,0.82
2026-04-14,app-server-01,production,ap-south-1,67.2,75.04,85.56,207.59,177.78,1783,446,282.23,0.67
2026-04-14,app-server-02,production,ap-south-1,61.39,72.4,86.95,223.18,161.98,1600,442,275.97,0.63
2026-04-15,app-server-01,production,ap-south-1,66.38,74.1,85.64,217.55,180.76,1752,449,292.46,0.69
2026-04-15,app-server-02,production,ap-south-1,69.26,75.94,88.03,218.61,157.5,1740,431,273.41,0.82
2026-04-16,app-server-01,production,ap-south-1,69.2,72.18,87.33,208.99,180.49,1736,453,277.49,0.88
2026-04-16,app-server-02,production,ap-south-1,72.36,68.69,82.82,220.7,172.18,1766,481,288.71,0.77
2026-04-17,app-server-01,production,ap-south-1,63.88,72.49,84.86,225.69,160.4,1781,403,266.87,0.81
2026-04-17,app-server-02,production,ap-south-1,75.27,73.6,86.43,221.1,163.19,1689,447,286.16,0.72
2026-04-18,app-server-01,production,ap-south-1,64.36,72.58,82.24,218.41,175.37,1733,459,267.09,0.7
2026-04-18,app-server-02,production,ap-south-1,69.28,74.26,86.36,215.04,171.98,1759,450,280.55,0.7
2026-04-19,app-server-01,production,ap-south-1,66.08,73.17,86.69,213.67,178.35,1717,432,270.34,0.69
2026-04-19,app-server-02,production,ap-south-1,70.59,73.29,82.67,207.83,187.37,1734,452,264.44,0.81
2026-04-20,app-server-01,production,ap-south-1,70.91,73.81,81.75,220.74,181.74,1754,424,281.55,0.77
2026-04-20,app-server-02,production,ap-south-1,67.35,71.48,84.01,234.43,179.12,1657,450,276.21,0.81
2026-04-21,app-server-01,production,ap-south-1,67.66,67.45,85.65,221.9,192.64,1753,460,285.71,0.78
2026-04-21,app-server-02,production,ap-south-1,71.75,73.36,82.14,222.31,178.39,1687,445,284.18,0.79
2026-04-22,app-server-01,production,ap-south-1,64.83,71.39,85.19,224.12,186.66,1678,452,260.65,0.54
2026-04-22,app-server-02,production,ap-south-1,66.16,72.5,84.12,203.5,187.77,1636,424,266.04,0.66
2026-04-23,app-server-01,production,ap-south-1,69.28,72.73,86.32,228.87,175.56,1675,443,276.82,0.65
2026-04-23,app-server-02,production,ap-south-1,66.98,75.2,85.58,221.08,163.74,1733,423,264.76,0.63
2026-04-24,app-server-01,production,ap-south-1,73.29,74.36,84.46,221.91,180.5,1678,475,275.76,0.93
2026-04-24,app-server-02,production,ap-south-1,65.23,70.4,87.41,225.04,188.88,1679,438,256.63,0.9
2026-04-25,app-server-01,production,ap-south-1,67.43,74.22,84.52,218.71,171.03,1645,432,271.24,0.64
2026-04-25,app-server-02,production,ap-south-1,64.55,76.44,84.31,195.06,175.86,1718,449,274.83,0.79
2026-04-26,app-server-01,production,ap-south-1,63.8,70.95,89.44,222.75,171.08,1824,444,279.85,0.66
2026-04-26,app-server-02,production,ap-south-1,69.69,72.56,86.59,203.24,184.93,1683,417,265.11,0.85
2026-04-27,app-server-01,production,ap-south-1,66.66,73.85,86.62,231.61,167.67,1725,453,268.89,0.86
2026-04-27,app-server-02,production,ap-south-1,66.26,76.39,84.81,222.89,181.76,1742,447,273.05,0.67
2026-04-28,app-server-01,production,ap-south-1,66.6,73.06,84.97,216.86,178.97,1803,444,272.14,0.96
2026-04-28,app-server-02,production,ap-south-1,67.19,78.78,84.38,224.43,164.39,1696,440,274.15,0.68
2026-04-29,app-server-01,production,ap-south-1,69.56,77.54,86.02,233.43,161.79,1663,423,253.58,0.7
2026-04-29,app-server-02,production,ap-south-1,66.92,77.09,83.29,214.42,182.46,1759,446,264.56,0.73
2026-04-30,app-server-01,production,ap-south-1,68.53,74.46,89.18,221.14,185.93,1663,422,288.7,0.82
2026-04-30,app-server-02,production,ap-south-1,72.49,72.72,87.69,219.9,187.46,1689,431,278.48,0.65
2026-05-01,app-server-01,production,ap-south-1,68.97,77.56,88.89,216.98,187.71,1647,432,268.96,0.72
2026-05-01,app-server-02,production,ap-south-1,72.12,75.7,86.97,230.43,182.76,1697,486,269.4,0.75
2026-05-02,app-server-01,production,ap-south-1,69.26,67.26,81.31,218.07,182.8,1721,453,275.46,0.76
2026-05-02,app-server-02,production,ap-south-1,64.97,76.32,85.49,217.6,175.71,1839,456,279.56,0.83
2026-05-03,app-server-01,production,ap-south-1,63.83,74.08,82.89,209.12,174.41,1779,455,279.8,0.76
2026-05-03,app-server-02,production,ap-south-1,74.04,72.04,83.56,219.81,174.12,1678,453,280.4,0.9
2026-05-04,app-server-01,production,ap-south-1,66.14,75.09,84.78,222.53,176.64,1727,446,285.12,0.57
2026-05-04,app-server-02,production,ap-south-1,66.47,77.43,85.72,223.42,174.94,1697,455,263.42,0.79
2026-05-05,app-server-01,production,ap-south-1,66.36,73.04,83.48,212.31,180.13,1715,459,279.86,0.67
2026-05-05,app-server-02,production,ap-south-1,66.06,72.27,84.92,240.7,174.35,1772,444,262.33,0.68
2026-05-06,app-server-01,production,ap-south-1,67.48,71.04,85.52,221.16,190.0,1766,459,270.87,0.83
2026-05-06,app-server-02,production,ap-south-1,68.43,74.61,84.49,231.66,174.4,1710,443,264.87,0.71
2026-05-07,app-server-01,production,ap-south-1,70.29,72.06,87.82,217.5,175.99,1685,460,301.04,0.67
2026-05-07,app-server-02,production,ap-south-1,71.83,73.55,86.34,209.23,182.18,1793,472,266.6,0.69
2026-05-08,app-server-01,production,ap-south-1,69.99,74.65,85.35,213.13,188.32,1565,454,262.84,0.68
2026-05-08,app-server-02,production,ap-south-1,71.45,75.53,86.89,237.1,190.89,1683,482,276.35,0.87
2026-05-09,app-server-01,production,ap-south-1,68.29,76.63,86.11,224.39,177.49,1676,461,271.16,0.78
2026-05-09,app-server-02,production,ap-south-1,73.92,72.14,83.73,232.27,176.94,1766,435,269.99,0.76
2026-05-10,app-server-01,production,ap-south-1,62.69,75.93,85.66,218.39,182.47,1705,462,259.15,0.8
2026-05-10,app-server-02,production,ap-south-1,65.47,76.09,87.99,222.82,173.38,1747,456,276.04,0.89
2026-05-11,app-server-01,production,ap-south-1,64.94,76.06,88.42,240.25,179.82,1811,447,257.33,1.0
2026-05-11,app-server-02,production,ap-south-1,60.64,74.18,90.22,197.69,178.54,1746,465,242.83,0.68
2026-05-12,app-server-01,production,ap-south-1,69.52,75.26,89.93,205.19,184.19,1759,459,264.34,0.84
2026-05-12,app-server-02,production,ap-south-1,62.87,73.68,86.17,237.77,172.54,1688,452,260.82,0.68
2026-05-13,app-server-01,production,ap-south-1,70.4,73.32,84.88,208.67,186.42,1755,467,258.7,0.7
2026-05-13,app-server-02,production,ap-south-1,66.84,76.34,89.33,211.48,183.87,1672,443,278.17,0.85
2026-05-14,app-server-01,production,ap-south-1,68.21,75.83,87.43,240.12,179.98,1710,423,279.85,0.79
2026-05-14,app-server-02,production,ap-south-1,64.8,74.68,88.16,224.12,173.36,1821,454,270.25,0.61
2026-05-15,app-server-01,production,ap-south-1,65.04,76.84,85.63,216.4,180.78,1744,456,269.68,0.67
2026-05-15,app-server-02,production,ap-south-1,62.51,75.49,90.13,223.07,182.74,1699,460,274.94,0.63
2026-05-16,app-server-01,production,ap-south-1,68.19,73.36,85.38,219.65,194.26,1600,457,266.15,0.9
2026-05-16,app-server-02,production,ap-south-1,64.39,76.15,87.19,219.36,175.72,1614,464,263.95,0.69
2026-05-17,app-server-01,production,ap-south-1,69.22,73.46,88.83,220.72,170.99,1695,452,279.05,0.71
2026-05-17,app-server-02,production,ap-south-1,67.19,73.36,84.68,234.52,166.41,1808,453,269.89,0.65
2026-05-18,app-server-01,production,ap-south-1,72.22,71.95,87.59,236.87,173.1,1768,440,261.21,0.8
2026-05-18,app-server-02,production,ap-south-1,66.75,71.13,89.5,237.38,188.29,1701,446,293.42,0.58
2026-05-19,app-server-01,production,ap-south-1,70.36,73.7,87.48,212.41,172.04,1724,443,282.88,0.84
2026-05-19,app-server-02,production,ap-south-1,74.61,72.57,85.73,219.25,175.88,1678,466,281.28,0.77
2026-05-20,app-server-01,production,ap-south-1,65.7,72.23,84.9,232.6,171.56,1788,420,264.75,0.58
2026-05-20,app-server-02,production,ap-south-1,68.96,73.27,86.03,206.92,176.28,1862,470,272.63,0.74
2026-05-21,app-server-01,production,ap-south-1,70.95,76.1,81.7,212.31,177.59,1759,457,268.52,0.77
2026-05-21,app-server-02,production,ap-south-1,63.77,74.98,87.9,214.01,191.83,1870,460,259.19,0.66
2026-05-22,app-server-01,production,ap-south-1,64.09,75.79,88.77,228.3,185.52,1847,429,260.03,0.72
2026-05-22,app-server-02,production,ap-south-1,67.62,73.73,85.47,241.95,183.57,1689,452,263.81,0.76
2026-05-23,app-server-01,production,ap-south-1,62.21,75.25,90.46,219.81,183.78,1826,489,249.93,0.86
2026-05-23,app-server-02,production,ap-south-1,69.45,70.94,82.53,230.96,176.57,1718,448,272.95,0.64
2026-05-24,app-server-01,production,ap-south-1,66.44,76.42,86.23,221.11,184.46,1732,473,286.63,0.85
2026-05-24,app-server-02,production,ap-south-1,70.56,73.36,83.66,242.86,191.17,1912,452,282.0,0.79
2026-05-25,app-server-01,production,ap-south-1,75.09,74.02,87.95,240.69,192.84,1752,472,280.16,0.92
2026-05-25,app-server-02,production,ap-south-1,65.2,74.12,86.13,216.27,184.9,1817,469,268.34,0.79
2026-05-26,app-server-01,production,ap-south-1,69.94,74.49,86.48,230.27,178.69,1820,440,249.06,0.73
2026-05-26,app-server-02,production,ap-south-1,71.97,74.15,91.88,217.16,174.85,1640,436,294.06,0.63
2026-05-27,app-server-01,production,ap-south-1,69.9,75.58,87.87,218.57,194.78,1744,460,258.76,0.65
2026-05-27,app-server-02,production,ap-south-1,70.13,75.01,86.5,208.2,193.12,1670,465,284.26,0.74
2026-05-28,app-server-01,production,ap-south-1,70.04,75.41,88.65,204.46,188.81,1670,448,255.58,0.8
2026-05-28,app-server-02,production,ap-south-1,71.87,71.31,90.47,228.65,178.0,1741,469,276.09,0.86
2026-05-29,app-server-01,production,ap-south-1,66.98,76.87,91.47,222.69,184.72,1838,471,280.37,0.49
2026-05-29,app-server-02,production,ap-south-1,74.88,75.63,85.78,217.21,189.75,1843,463,275.85,1.04
2026-05-30,app-server-01,production,ap-south-1,68.06,76.85,87.46,234.7,194.51,1758,465,280.25,0.97
2026-05-30,app-server-02,production,ap-south-1,66.17,77.1,90.32,205.24,177.27,1741,465,263.41,0.74
2026-05-31,app-server-01,production,ap-south-1,70.92,75.91,85.32,217.16,188.61,1824,446,273.12,0.95
2026-05-31,app-server-02,production,ap-south-1,64.22,72.37,87.79,229.46,186.96,1783,473,278.14,0.67
